id,name,size,sizeUnit,category,brand,images,level1,level2,designChanges
4255,Fitch & Leeds Sparkling Drink Rose And Cucumber Pink Tonic Sugar Free Wrap Plastic 6 Pack x 200 ml,0.2,l,SSD,Fitch & Leeds,https://services.traxretail.com/images/traxus/ccza/Product_Images/4255/Front20190624102330/original,SSD,https://services.traxretail.com/images/traxus/ccza/Brands/149/20180610101055/original,
4215,Fitch & Leeds Sparkling Drink Spicy Ginger Beer Wrap Plastic 6 Pack x 200 ml,0.2,l,SSD,Fitch & Leeds,https://services.traxretail.com/images/traxus/ccza/Product_Images/4215/Front20190611063315/original,SSD,https://services.traxretail.com/images/traxus/ccza/Brands/149/20180610101055/original,
4214,Fuze Ice Tea Low Kilojoule Peach Can 330 ml,0.33,l,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/4214/Front20190611052642/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,
4213,Fuze Ice Tea Low Kilojoule Red Fruits Can 330 ml,0.33,l,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/4213/Front20190611051801/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,
669,FUZE ICED FRUIT TEA APPLE AND LEMONGRASS 1.5 LT PET,1.5,l,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/679/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/143/Front20180809115951/original
668,FUZE ICED FRUIT TEA APPLE AND LEMONGRASS 500 ML PET,0.5,l,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/678/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/144/Front20180809115951/original
663,FUZE ICED FRUIT TEA LEMON 1.5 LT PET,1.5,l,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/673/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/145/Front20180809115951/original
661,FUZE ICED FRUIT TEA LEMON 330 ML CAN,0.33,l,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/671/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,
662,FUZE ICED FRUIT TEA LEMON 500 ML PET,0.5,l,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/672/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/146/Front20180809115951/original
666,FUZE ICED FRUIT TEA PEACH 1.5 LT PET,1.5,l,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/676/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/147/Front20180809115951/original
664,FUZE ICED FRUIT TEA PEACH 330 ML CAN,0.33,l,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/674/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,
665,FUZE ICED FRUIT TEA PEACH 500 ML PET,0.5,l,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/675/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/148/Front20180809115951/original
672,FUZE ICED FRUIT TEA PEAR AND BERGAMOT 1.5 LT PET,1.5,l,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/682/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/149/Front20180809115951/original
670,FUZE ICED FRUIT TEA PEAR AND BERGAMOT 330 ML CAN,0.33,l,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/680/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,
671,FUZE ICED FRUIT TEA PEAR AND BERGAMOT 500 ML PET,0.5,l,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/681/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/150/Front20180809115951/original
660,FUZE ICED FRUIT TEA RED FRUITS 1.5 LT PET,1.5,l,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/670/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/151/Front20180809115951/original
658,FUZE ICED FRUIT TEA RED FRUITS 330 ML CAN,0.33,l,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/668/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,
659,FUZE ICED FRUIT TEA RED FRUITS 500 ML PET,0.5,l,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/669/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/152/Front20180809115951/original
1319,Fuze Tea Lemon 6x330ml,0.33,l,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/6672/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,
2903,Fuze Tea Lemon Lemongrass Black Ice Tea 330ml,0.33,l,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/2903/Front20180809110108/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,
1320,Fuze Tea Peach 6x330ml,0.33,l,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/6676/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,
1321,Fuze Tea Red Fruits 6x330ml,0.33,l,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/6680/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,
1466,Fuze Tea Rooibos Apple B bery and Honey 500ml,500.0,ml,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/758de8ff-512f-48a3-ff7e-85ff66d36907/c8e932a0-04c3-11e8-bcf1-9115570bbcaf/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,
1484,"FUZE Tea Rooibos Iced Tea with Apple, Blueberry & Honey flavour 330ml",0.33,l,RTD TEA,FUZE,https://services.traxretail.com/images/traxus/ccza/Product_Images/6eb081e8-42c5-471a-bd7b-9e56496fccea/ee964740-04c3-11e8-9c8c-598085ed983b/original,RTD Tea,https://services.traxretail.com/images/traxus/2/original,
638,GLACEAU ENHANCED VITAMIN WATER ENERGY SPARK 500 ML PET,0.5,l,WATER,GLACEAU,https://services.traxretail.com/images/traxus/ccza/Product_Images/648/original,WATER,https://services.traxretail.com/images/traxus/1/original,
639,GLACEAU ENHANCED VITAMIN WATER ESSENTIAL 500 ML PET,0.5,l,WATER,GLACEAU,https://services.traxretail.com/images/traxus/ccza/Product_Images/649/original,WATER,https://services.traxretail.com/images/traxus/1/original,
641,GLACEAU ENHANCED VITAMIN WATER FOCUS 500 ML PET,0.5,l,WATER,GLACEAU,https://services.traxretail.com/images/traxus/ccza/Product_Images/651/original,WATER,https://services.traxretail.com/images/traxus/1/original,
637,GLACEAU ENHANCED VITAMIN WATER POWER C 500 ML PET,0.5,l,WATER,GLACEAU,https://services.traxretail.com/images/traxus/ccza/Product_Images/647/original,WATER,https://services.traxretail.com/images/traxus/1/original,
642,GLACEAU ENHANCED VITAMIN WATER REJUVE 500 ML PET,0.5,l,WATER,GLACEAU,https://services.traxretail.com/images/traxus/ccza/Product_Images/652/original,WATER,https://services.traxretail.com/images/traxus/1/original,
643,GLACEAU ENHANCED VITAMIN WATER XXX 500 ML PET,0.5,l,WATER,GLACEAU,https://services.traxretail.com/images/traxus/ccza/Product_Images/653/original,WATER,https://services.traxretail.com/images/traxus/1/original,
2511,Glaceau Power-C Vitamin Water 500 Ml,500.0,ml,WATER,GLACEAU,https://services.traxretail.com/images/traxus/ccza/Product_Images/2511/Front20180509083714/original,WATER,https://services.traxretail.com/images/traxus/1/original,
3570,Glaceau Smartwater pet 600ml,600.0,ml,WATER,Smart Water,https://services.traxretail.com/images/traxus/ccza/Product_Images/3570/Front20190211083833/original,WATER,https://services.traxretail.com/images/traxus/ccza/Brands/216/20190211085317/original,
734,GRAPETISER CFJ RED GRAPE 1.25L PET,1.25,l,JUICES,GRAPETISER,https://services.traxretail.com/images/traxus/ccza/Product_Images/744/original,,,
807,GRAPETISER CFJ RED GRAPE 275ML GLASS,0.275,l,JUICES,GRAPETISER,https://services.traxretail.com/images/traxus/ccza/Product_Images/817/original,,,
833,GRAPETISER CFJ RED GRAPE 330ML CAN,0.33,l,JUICES,GRAPETISER,https://services.traxretail.com/images/traxus/ccza/Product_Images/843/original,Juices,https://services.traxretail.com/images/traxus/9/original,
838,GRAPETISER CFJ RED GRAPE 350ML PET,0.35,l,JUICES,GRAPETISER,https://services.traxretail.com/images/traxus/ccza/Product_Images/848/original,,,
943,GRAPETISER CFJ RED GRAPE 750ML GLASS,0.75,l,JUICES,GRAPETISER,https://services.traxretail.com/images/traxus/ccza/Product_Images/954/original,,,
735,GRAPETISER CFJ WHITE GRAPE 1.25L PET,1.25,l,JUICES,GRAPETISER,https://services.traxretail.com/images/traxus/ccza/Product_Images/745/original,,,
808,GRAPETISER CFJ WHITE GRAPE 275ML GLASS,0.275,l,JUICES,GRAPETISER,https://services.traxretail.com/images/traxus/ccza/Product_Images/818/original,,,
834,GRAPETISER CFJ WHITE GRAPE 330ML CAN,0.33,l,JUICES,GRAPETISER,https://services.traxretail.com/images/traxus/ccza/Product_Images/844/original,,,
839,GRAPETISER CFJ WHITE GRAPE 350ML PET,0.35,l,JUICES,GRAPETISER,https://services.traxretail.com/images/traxus/ccza/Product_Images/849/original,,,
944,GRAPETISER CFJ WHITE GRAPE 750ML GLASS,0.75,l,JUICES,GRAPETISER,https://services.traxretail.com/images/traxus/ccza/Product_Images/955/original,,,
3315,Grapetiser Sparkling 100 Present Red Grape Juice Wrap Plastic 6 Pack x 275 ml,275.0,ml,JUICES,GRAPETISER,https://services.traxretail.com/images/traxus/ccza/Product_Images/3315/Front20181123110228/original,,,
3316,Grapetiser Sparkling 100 Present White Grape Juice Wrap Plastic 6 Pack x 275 ml,275.0,ml,JUICES,GRAPETISER,https://services.traxretail.com/images/traxus/ccza/Product_Images/3316/Front20181123110228/original,,,
3317,Grapetiser Sparkling 100 Present White Grape Juice Wrap Plastic 6 Pack x 330 ml,330.0,ml,JUICES,GRAPETISER,https://services.traxretail.com/images/traxus/ccza/Product_Images/3317/Front20181123110228/original,,,
1483,Grapetiser Sparkling 100% Red Grape Juice 6x330ml,0.33,l,JUICES,GRAPETISER,https://services.traxretail.com/images/traxus/ccza/Product_Images/ea89a9f5-c9dc-4a22-89ce-b62a21be5117/ec9dd2a0-04c3-11e8-b487-35f72565ec2d/original,,,
1061,JIVE APPLE SNAP 2 LT PET,2.0,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/1061/Front20190606041333/original,,,
867,JIVE COCOPINE 500ML PET,0.5,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/877/original,,,
781,JIVE COLA 2 LT PET,2.0,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/791/original,,,
1076,JIVE COLA 500ML PET,0.5,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/1106/original,,,
776,JIVE COLD DRINK COCOPINA 2 LT PET,2.0,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/786/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/153/Front20180809115951/original,,
868,JIVE COLD DRINKS GRANADILLA 500ML PET,0.5,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/878/original,,,
3887,Jive Cooldrink Orange Bottle 500 ml,500.0,ml,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/3887/Front20190403131559/original,,,
782,JIVE CREAM SODA 2 LT PET,2.0,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/792/original,,,
865,JIVE CREAM SODA 500ML PET,0.5,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/875/original,,,
777,JIVE GRANADILLA 2 LT PET,2.0,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/787/original,,,
785,JIVE IRON BREW 2 LT PET,2.0,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/795/original,,,
866,JIVE IRON BREW 500ML PET,0.5,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/876/original,,,
3318,Jive Lemon And Lime Soft Drink Bottle 500 ml,500.0,ml,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/3318/Front20181123110228/original,,,
779,JIVE LEMON KRUSH 2 LT PET,2.0,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/789/original,,,
775,JIVE LEMONADE 2 LT PET,2.0,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/785/original,,,
778,JIVE MANGO TANGO 2 LT PET,2.0,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/788/original,,,
869,JIVE MANGO TANGO 500ML PET,0.5,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/879/original,,,
2928,Jive Peach Mango 2l,2.0,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/2928/Front20180809113830/original,,,
2929,Jive Peach Mango 500ml,0.5,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/2929/Front20180809113939/original,,,
780,JIVE PINEAPPLE SPIKE 2 LT PET,2.0,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/790/original,,,
870,JIVE PINEAPPLE SPIKE 500ML PET,0.5,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/880/original,,,
784,JIVE RASPBERRY 2 LT PET,2.0,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/794/original,,,
786,JIVE ROCKY GINGER BEER 2 LT PET,2.0,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/796/original,,,
1084,JIVE ROCKY GINGER BEER 500ML PET,0.5,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/1114/original,,,
4260,Jive Soft Drink Lemon And Lime Flavoured Bottle 2 l,2.0,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/4260/Front20190624112652/original,SSD,https://services.traxretail.com/images/traxus/1/original,
4259,Jive Soft Drink Passionfruit And Lemonade Flavoured Bottle 2 l,2.0,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/4259/Front20190624111749/original,SSD,https://services.traxretail.com/images/traxus/1/original,
783,JIVE TANG ORANGE 2 LT PET,2.0,l,SSD,JIVE,https://services.traxretail.com/images/traxus/ccza/Product_Images/793/original,,,
1189,JUST JUICE Apple 1000ml,1.0,l,JUICES,JUST JUICE,https://services.traxretail.com/images/traxus/ccza/Product_Images/5770/original,Juices,https://services.traxretail.com/images/traxus/9/original,
1187,JUST JUICE Apple 200ml,0.2,l,JUICES,JUST JUICE,https://services.traxretail.com/images/traxus/ccza/Product_Images/5760/original,Juices,https://services.traxretail.com/images/traxus/9/original,
1182,JUST JUICE Apple 330ml,0.33,l,JUICES,JUST JUICE,https://services.traxretail.com/images/traxus/ccza/Product_Images/5735/original,Juices,https://services.traxretail.com/images/traxus/9/original,
1192,JUST JUICE Breakfast Blend 1000ml,1.0,l,JUICES,JUST JUICE,https://services.traxretail.com/images/traxus/ccza/Product_Images/5785/original,Juices,https://services.traxretail.com/images/traxus/9/original,
1188,JUST JUICE Breakfast Blend 200ml,0.2,l,JUICES,JUST JUICE,https://services.traxretail.com/images/traxus/ccza/Product_Images/5765/original,Juices,https://services.traxretail.com/images/traxus/9/original,
1184,JUST JUICE Breakfast Blend 330ml,0.33,l,JUICES,JUST JUICE,https://services.traxretail.com/images/traxus/ccza/Product_Images/5745/original,Juices,https://services.traxretail.com/images/traxus/9/original,
693,JUST JUICE CFJ MANGO & ORANGE 330 ML CAN,0.33,l,JUICES,JUST JUICE,https://services.traxretail.com/images/traxus/ccza/Product_Images/703/original,Juices,https://services.traxretail.com/images/traxus/9/original,
1178,JUST JUICE Litchi Pear,0.33,l,JUICES,JUST JUICE,https://services.traxretail.com/images/traxus/ccza/Product_Images/5708/original,Juices,https://services.traxretail.com/images/traxus/9/original,
1202,JUST JUICE Litchi Pear 6x330ml,0.33,l,JUICES,JUST JUICE,https://services.traxretail.com/images/traxus/ccza/Product_Images/5836/original,Juices,https://services.traxretail.com/images/traxus/9/original,
1193,JUST JUICE Mango Orange 1000ml,1.0,l,JUICES,JUST JUICE,https://services.traxretail.com/images/traxus/ccza/Product_Images/5790/original,Juices,https://services.traxretail.com/images/traxus/9/original,
1180,JUST JUICE Mango Orange 330ml,0.33,l,JUICES,JUST JUICE,https://services.traxretail.com/images/traxus/ccza/Product_Images/5718/original,Juices,https://services.traxretail.com/images/traxus/9/original,
1204,JUST JUICE Mango Orange 6x330ml,0.33,l,JUICES,JUST JUICE,https://services.traxretail.com/images/traxus/ccza/Product_Images/5850/original,Juices,https://services.traxretail.com/images/traxus/9/original,
1181,JUST JUICE Orange,0.33,l,JUICES,JUST JUICE,https://services.traxretail.com/images/traxus/ccza/Product_Images/5723/original,,,
1186,JUST JUICE Orange,0.2,l,JUICES,JUST JUICE,https://services.traxretail.com/images/traxus/ccza/Product_Images/5755/original,Juices,https://services.traxretail.com/images/traxus/9/original,
1190,JUST JUICE Orange 1000ml,1.0,l,JUICES,JUST JUICE,https://services.traxretail.com/images/traxus/ccza/Product_Images/5775/original,Juices,https://services.traxretail.com/images/traxus/9/original,
1205,JUST JUICE Orange 6x330ml,0.33,l,JUICES,JUST JUICE,https://services.traxretail.com/images/traxus/ccza/Product_Images/5857/original,Juices,https://services.traxretail.com/images/traxus/9/original,
